Datetime,Temperature,Humidity,WindSpeed,Consumption,Hour,Fridge,TV,AC,Oven,Fan,Light
2017-01-14 02:00:00,15.33,69.642,0.3024,1.019,2,1,0,0,0,0,1
2017-01-14 03:00:00,16.948,52.582,0.3096,0.986,3,1,0,0,0,0,1
2017-01-14 04:00:00,17.31,48.932,0.3096,0.976,4,1,0,0,0,0,1
2017-01-14 05:00:00,15.807,57.867,0.2988,1.007,5,1,0,0,0,0,1
2017-01-14 06:00:00,14.448,66.473,0.288,1.079,6,1,0,0,0,0,1
2017-01-14 07:00:00,13.223,73.0,0.2988,0.974,7,1,0,0,0,0,0
2017-01-14 08:00:00,12.472,76.033,0.3024,1.018,8,1,0,0,0,0,0
2017-01-14 09:00:00,12.213,76.217,0.3132,1.181,9,1,0,0,0,0,0
2017-01-14 10:00:00,12.977,72.917,0.2952,1.334,10,1,0,0,1,0,0
2017-01-14 11:00:00,14.342,68.988,0.3024,1.415,11,1,0,0,1,0,0
2017-01-14 12:00:00,15.177,65.94,0.3132,1.446,12,1,0,0,1,0,0
2017-01-14 13:00:00,16.098,60.437,0.306,1.448,13,1,0,0,1,0,0
2017-01-14 14:00:00,17.227,58.773,0.3096,1.407,14,1,0,0,1,0,0
2017-01-14 15:00:00,17.942,56.112,0.3132,1.371,15,1,0,0,1,0,0
2017-01-14 16:00:00,17.967,60.985,0.3132,1.355,16,1,0,0,1,0,0
2017-01-14 17:00:00,18.052,62.028,0.3096,1.567,17,1,0,0,1,0,0
2017-01-14 18:00:00,16.93,64.532,0.2736,1.871,18,1,0,0,1,0,1
2017-01-14 19:00:00,14.933,74.6,0.2628,1.87,19,1,0,0,1,0,1
2017-01-14 20:00:00,13.388,76.15,0.2628,1.85,20,1,0,0,1,0,1
2017-01-14 21:00:00,13.018,76.683,0.2808,1.776,21,1,1,0,0,0,1
2017-01-14 22:00:00,12.847,80.733,0.2808,1.653,22,1,1,0,0,0,1
2017-01-14 23:00:00,12.957,82.333,0.2988,1.378,23,1,1,0,0,0,1
2017-01-15 00:00:00,11.895,84.95,0.2988,1.226,0,1,0,0,0,0,1
2017-01-15 01:00:00,11.405,86.7,0.3024,1.08,1,1,0,0,0,0,1
2017-01-15 02:00:00,10.552,88.067,0.2952,0.99,2,1,0,0,0,0,1
2017-01-15 03:00:00,10.32,88.533,0.2952,0.951,3,1,0,0,0,0,1
2017-01-15 04:00:00,9.85,88.317,0.2916,0.928,4,1,0,0,0,0,1
2017-01-15 05:00:00,10.178,88.883,0.2952,0.946,5,1,0,0,0,0,1
2017-01-15 06:00:00,10.39,86.8,0.2952,0.998,6,1,0,0,0,0,1
2017-01-15 07:00:00,9.977,86.033,0.2916,0.846,7,1,0,0,0,0,0
2017-01-15 08:00:00,10.078,86.15,0.2952,0.864,8,1,0,0,0,0,0
2017-01-15 09:00:00,10.355,86.617,0.306,1.0,9,1,0,0,0,0,0
2017-01-15 10:00:00,12.64,83.533,0.2988,1.176,10,1,0,0,1,0,0
2017-01-15 11:00:00,15.968,71.052,0.3024,1.28,11,1,0,0,1,0,0
2017-01-15 12:00:00,17.717,59.922,0.3024,1.331,12,1,0,0,1,0,0
2017-01-15 13:00:00,18.462,55.347,0.2988,1.351,13,1,0,0,1,0,0
2017-01-15 14:00:00,18.755,49.867,0.3024,1.339,14,1,0,0,1,0,0
2017-01-15 15:00:00,18.68,50.863,0.3024,1.303,15,1,0,0,1,0,0
2017-01-15 16:00:00,18.577,51.452,0.3024,1.269,16,1,0,0,1,0,0
2017-01-15 17:00:00,17.788,54.113,0.2988,1.471,17,1,0,0,1,0,0
2017-01-15 18:00:00,16.875,57.933,0.2988,1.798,18,1,0,0,1,0,1
2017-01-15 19:00:00,16.14,62.25,0.2916,1.836,19,1,0,0,1,0,1
2017-01-15 20:00:00,16.323,61.532,0.288,1.858,20,1,0,0,1,0,1
2017-01-15 21:00:00,16.107,59.34,0.2988,1.798,21,1,1,0,0,0,1
2017-01-15 22:00:00,16.537,51.818,0.2952,1.663,22,1,1,0,0,0,1
2017-01-15 23:00:00,16.015,56.812,0.2916,1.429,23,1,1,0,0,0,1
2017-01-16 00:00:00,16.217,57.627,0.288,1.191,0,1,0,0,0,0,1
2017-01-16 01:00:00,16.17,58.427,0.2916,1.019,1,1,0,0,0,0,1
2017-01-16 02:00:00,16.578,54.523,0.2952,0.951,2,1,0,0,0,0,1
2017-01-16 03:00:00,16.973,50.907,0.2916,0.93,3,1,0,0,0,0,1
2017-01-16 04:00:00,14.927,69.607,0.2952,0.947,4,1,0,0,0,0,1
2017-01-16 05:00:00,14.17,74.19,0.2736,1.006,5,1,0,0,0,0,1
2017-01-16 06:00:00,14.248,70.973,0.2808,1.084,6,1,0,0,0,0,1
2017-01-16 07:00:00,11.743,84.967,0.2808,1.06,7,1,0,0,0,0,0
2017-01-16 08:00:00,11.687,82.95,0.2916,1.071,8,1,0,0,0,0,0
2017-01-16 09:00:00,12.478,74.2,0.288,1.21,9,1,0,0,0,0,0
2017-01-16 10:00:00,12.882,69.785,0.2916,1.336,10,1,0,0,1,0,0
2017-01-16 11:00:00,12.93,63.752,0.2988,1.421,11,1,0,0,1,0,0
2017-01-16 12:00:00,12.66,59.492,0.2988,1.463,12,1,0,0,1,0,0
2017-01-16 13:00:00,12.677,56.438,0.2916,1.459,13,1,0,0,1,0,0
2017-01-16 14:00:00,13.235,48.047,0.2988,1.434,14,1,0,0,1,0,0
2017-01-16 15:00:00,13.76,40.288,0.2988,1.413,15,1,0,0,1,0,0
2017-01-16 16:00:00,13.695,42.0,0.3024,1.382,16,1,0,0,1,0,0
2017-01-16 17:00:00,13.123,49.543,0.3024,1.593,17,1,0,0,1,0,0
2017-01-16 18:00:00,12.347,54.91,0.2916,1.919,18,1,0,0,1,0,1
2017-01-16 19:00:00,12.57,53.807,0.2916,1.903,19,1,0,0,1,0,1
2017-01-16 20:00:00,11.895,59.045,0.2952,1.894,20,1,0,0,1,0,1
2017-01-16 21:00:00,11.708,61.682,0.3096,1.789,21,1,1,0,0,0,1
2017-01-16 22:00:00,11.038,65.582,0.3132,1.652,22,1,1,0,0,0,1
2017-01-16 23:00:00,11.072,65.798,0.3096,1.423,23,1,1,0,0,0,1
2017-01-17 00:00:00,10.335,72.16,0.3024,1.211,0,1,0,0,0,0,1
2017-01-17 01:00:00,10.553,69.795,0.306,1.086,1,1,0,0,0,0,1
2017-01-17 02:00:00,10.597,69.605,0.3132,1.021,2,1,0,0,0,0,1
2017-01-17 03:00:00,10.307,73.1,0.3024,0.997,3,1,0,0,0,0,1
2017-01-17 04:00:00,10.077,75.25,0.3024,0.981,4,1,0,0,0,0,1
2017-01-17 05:00:00,10.198,73.233,0.2952,1.017,5,1,0,0,0,0,1
2017-01-17 06:00:00,9.645,76.233,0.2844,1.103,6,1,0,0,0,0,1
2017-01-17 07:00:00,9.383,77.05,0.288,1.074,7,1,0,0,0,0,0
2017-01-17 08:00:00,9.338,76.117,0.2952,1.083,8,1,0,0,0,0,0
2017-01-17 09:00:00,9.563,75.55,0.3024,1.22,9,1,0,0,0,0,0
2017-01-17 10:00:00,11.043,69.133,0.2916,1.336,10,1,0,0,1,0,0
2017-01-17 11:00:00,12.668,57.815,0.2988,1.413,11,1,0,0,1,0,0
2017-01-17 12:00:00,13.552,52.01,0.3024,1.463,12,1,0,0,1,0,0
2017-01-17 13:00:00,13.647,47.847,0.3024,1.447,13,1,0,0,1,0,0
2017-01-17 14:00:00,14.048,46.35,0.3096,1.418,14,1,0,0,1,0,0
2017-01-17 15:00:00,14.192,46.362,0.306,1.424,15,1,0,0,1,0,0
2017-01-17 16:00:00,13.933,46.227,0.3024,1.396,16,1,0,0,1,0,0
2017-01-17 17:00:00,13.158,52.132,0.306,1.592,17,1,0,0,1,0,0
2017-01-17 18:00:00,11.797,62.377,0.306,1.942,18,1,0,0,1,0,1
2017-01-17 19:00:00,11.412,63.152,0.3096,1.942,19,1,0,0,1,0,1
2017-01-17 20:00:00,10.982,63.21,0.3096,1.935,20,1,0,0,1,0,1
2017-01-17 21:00:00,10.695,63.44,0.3132,1.858,21,1,1,0,0,0,1
2017-01-17 22:00:00,11.023,61.478,0.3167999999999999,1.671,22,1,1,0,0,0,1
2017-01-17 23:00:00,10.775,61.385,0.3132,1.427,23,1,1,0,0,0,1
2017-01-18 00:00:00,11.497,57.79,0.3167999999999999,1.224,0,1,0,0,0,0,1
2017-01-18 01:00:00,11.745,56.667,0.3132,1.089,1,1,0,0,0,0,1
2017-01-18 02:00:00,11.742,57.002,0.3204,1.022,2,1,0,0,0,0,1
2017-01-18 03:00:00,12.562,53.122,0.3024,0.994,3,1,0,0,0,0,1
2017-01-18 04:00:00,12.772,50.713,0.306,0.982,4,1,0,0,0,0,1
2017-01-18 05:00:00,13.222,46.16,0.2988,1.013,5,1,0,0,0,0,1
2017-01-18 06:00:00,13.108,45.382,0.2988,1.107,6,1,0,0,0,0,1
2017-01-18 07:00:00,13.237,47.252,0.306,1.076,7,1,0,0,0,0,0
2017-01-18 08:00:00,13.298,48.18,0.3024,1.133,8,1,0,0,0,0,0
2017-01-18 09:00:00,13.417,48.932,0.2988,1.289,9,1,0,0,0,0,0
2017-01-18 10:00:00,13.54,51.268,0.2916,1.448,10,1,0,0,1,0,0
2017-01-18 11:00:00,13.945,49.962,0.288,1.553,11,1,0,0,1,0,0
2017-01-18 12:00:00,14.198,48.023,0.2952,1.604,12,1,0,0,1,0,0
2017-01-18 13:00:00,14.195,49.26,0.2952,1.627,13,1,0,0,1,0,0
2017-01-18 14:00:00,14.388,47.863,0.2952,1.623,14,1,0,0,1,0,0
2017-01-18 15:00:00,14.46,48.975,0.2916,1.625,15,1,0,0,1,0,0
2017-01-18 16:00:00,14.693,50.438,0.3024,1.621,16,1,0,0,1,0,0
2017-01-18 17:00:00,14.775,51.733,0.2952,1.785,17,1,0,0,1,0,0
2017-01-18 18:00:00,14.31,56.91,0.2952,2.042,18,1,0,0,1,0,1
2017-01-18 19:00:00,14.542,56.532,0.2988,2.032,19,1,0,0,1,0,1
2017-01-18 20:00:00,14.818,56.062,0.2952,1.976,20,1,0,0,1,0,1
2017-01-18 21:00:00,14.917,57.773,0.2916,1.868,21,1,1,0,0,0,1
2017-01-18 22:00:00,14.375,63.763,0.2916,1.694,22,1,1,0,0,0,1
2017-01-18 23:00:00,14.598,64.553,0.288,1.428,23,1,1,0,0,0,1
2017-01-19 00:00:00,14.722,65.198,0.2952,1.222,0,1,0,0,0,0,1
2017-01-19 01:00:00,14.003,74.258,0.414,1.092,1,1,0,0,0,0,1
2017-01-19 02:00:00,13.312,82.367,0.2844,1.021,2,1,0,0,0,0,1
2017-01-19 03:00:00,13.092,84.55,0.2916,0.994,3,1,0,0,0,0,1
2017-01-19 04:00:00,12.88,82.55,0.2844,0.977,4,1,0,0,0,0,1
2017-01-19 05:00:00,11.473,85.383,0.2844,1.01,5,1,0,0,0,0,1
2017-01-19 06:00:00,10.713,83.983,0.2844,1.09,6,1,0,0,0,0,1
2017-01-19 07:00:00,10.877,78.917,0.288,1.058,7,1,0,0,0,0,0
2017-01-19 08:00:00,10.267,76.583,0.2952,1.09,8,1,0,0,0,0,0
2017-01-19 09:00:00,10.07,74.0,0.2952,1.225,9,1,0,0,0,0,0
2017-01-19 10:00:00,10.32,71.33,0.2988,1.362,10,1,0,0,1,0,0
2017-01-19 11:00:00,10.48,68.82,0.306,1.462,11,1,0,0,1,0,0
2017-01-19 12:00:00,10.455,66.555,0.3024,1.515,12,1,0,0,1,0,0
2017-01-19 13:00:00,11.322,65.632,0.306,1.526,13,1,0,0,1,0,0
2017-01-19 14:00:00,11.527,63.578,0.3024,1.521,14,1,0,0,1,0,0
2017-01-19 15:00:00,11.59,60.93,0.2952,1.534,15,1,0,0,1,0,0
2017-01-19 16:00:00,11.915,58.932,0.3024,1.518,16,1,0,0,1,0,0
2017-01-19 17:00:00,12.018,56.393,0.3024,1.718,17,1,0,0,1,0,0
2017-01-19 18:00:00,12.047,54.97,0.3024,2.026,18,1,0,0,1,0,1
2017-01-19 19:00:00,11.792,53.688,0.3096,2.02,19,1,0,0,1,0,1
2017-01-19 20:00:00,11.34,55.058,0.3132,2.02,20,1,0,0,1,0,1
2017-01-19 21:00:00,11.285,55.508,0.3024,1.938,21,1,1,0,0,0,1
2017-01-19 22:00:00,11.222,53.388,0.3096,1.768,22,1,1,0,0,0,1
2017-01-19 23:00:00,10.685,54.397,0.3204,1.511,23,1,1,0,0,0,1
2017-01-20 00:00:00,9.94,56.752,0.3167999999999999,1.271,0,1,0,0,0,0,1
2017-01-20 01:00:00,9.553,59.082,0.306,1.115,1,1,0,0,0,0,1
2017-01-20 02:00:00,8.928,63.152,0.3024,1.035,2,1,0,0,0,0,1
2017-01-20 03:00:00,9.052,60.747,0.3132,0.997,3,1,0,0,0,0,1
2017-01-20 04:00:00,9.095,60.507,0.3024,0.987,4,1,0,0,0,0,1
2017-01-20 05:00:00,9.058,62.575,0.3096,1.015,5,1,0,0,0,0,1
2017-01-20 06:00:00,10.99,55.55,16.538400000000003,1.094,6,1,0,0,0,0,1
2017-01-20 07:00:00,11.65,52.413,16.347600000000003,1.039,7,1,0,0,0,0,0
2017-01-20 08:00:00,11.775,51.587,0.288,1.077,8,1,0,0,0,0,0
2017-01-20 09:00:00,12.012,51.618,9.486,1.225,9,1,0,0,0,0,0
2017-01-20 10:00:00,13.048,48.243,17.6976,1.365,10,1,0,0,1,0,0
2017-01-20 11:00:00,13.4,48.985,5.760000000000001,1.464,11,1,0,0,1,0,0
2017-01-20 12:00:00,14.293,47.272,0.306,1.469,12,1,0,0,1,0,0
2017-01-20 13:00:00,13.643,47.223,0.2988,1.492,13,1,0,0,1,0,0
2017-01-20 14:00:00,12.245,60.307,0.2844,1.48,14,1,0,0,1,0,0
2017-01-20 15:00:00,11.593,65.508,0.2916,1.444,15,1,0,0,1,0,0
2017-01-20 16:00:00,11.523,65.443,0.2808,1.389,16,1,0,0,1,0,0
2017-01-20 17:00:00,12.302,70.23,0.2952,1.554,17,1,0,0,1,0,0
2017-01-20 18:00:00,11.938,71.633,0.2988,1.923,18,1,0,0,1,0,1
2017-01-20 19:00:00,11.17,70.567,0.2844,1.946,19,1,0,0,1,0,1
2017-01-20 20:00:00,10.352,72.233,0.3024,1.941,20,1,0,0,1,0,1
2017-01-20 21:00:00,10.278,71.667,0.2988,1.941,21,1,1,0,0,0,1
2017-01-20 22:00:00,10.165,70.137,0.3132,1.804,22,1,1,0,0,0,1
2017-01-20 23:00:00,10.072,70.543,0.3132,1.558,23,1,1,0,0,0,1
2017-01-21 00:00:00,9.787,73.317,0.324,1.313,0,1,0,0,0,0,1
2017-01-21 01:00:00,10.012,72.5,0.306,1.149,1,1,0,0,0,0,1
2017-01-21 02:00:00,9.687,72.95,0.306,1.064,2,1,0,0,0,0,1
2017-01-21 03:00:00,9.197,72.517,0.2916,1.024,3,1,0,0,0,0,1
2017-01-21 04:00:00,9.46,63.583,0.288,1.004,4,1,0,0,0,0,1
2017-01-21 05:00:00,9.082,65.893,0.2844,1.032,5,1,0,0,0,0,1
2017-01-21 06:00:00,9.01,67.765,0.2916,1.088,6,1,0,0,0,0,1
2017-01-21 07:00:00,9.47,63.995,0.2844,0.976,7,1,0,0,0,0,0
2017-01-21 08:00:00,9.427,64.05,0.2916,1.029,8,1,0,0,0,0,0
2017-01-21 09:00:00,9.86,62.527,12.132,1.21,9,1,0,0,0,0,0
2017-01-21 10:00:00,10.54,61.965,9.81,1.366,10,1,0,0,1,0,0
2017-01-21 11:00:00,11.245,61.978,0.306,1.461,11,1,0,0,1,0,0
2017-01-21 12:00:00,11.85,61.607,0.2988,1.489,12,1,0,0,1,0,0
2017-01-21 13:00:00,12.588,58.865,0.3024,1.499,13,1,0,0,1,0,0
2017-01-21 14:00:00,13.033,57.458,0.306,1.476,14,1,0,0,1,0,0
2017-01-21 15:00:00,13.165,54.987,0.3024,1.452,15,1,0,0,1,0,0
2017-01-21 16:00:00,12.98,51.898,0.306,1.415,16,1,0,0,1,0,0
2017-01-21 17:00:00,12.903,49.233,0.3132,1.58,17,1,0,0,1,0,0
2017-01-21 18:00:00,12.232,54.558,0.3096,1.961,18,1,0,0,1,0,1
2017-01-21 19:00:00,12.422,57.723,0.3024,1.979,19,1,0,0,1,0,1
2017-01-21 20:00:00,12.015,64.63,0.306,1.967,20,1,0,0,1,0,1
2017-01-21 21:00:00,12.618,62.367,0.2916,1.896,21,1,1,0,0,0,1
2017-01-21 22:00:00,12.942,64.272,0.2844,1.764,22,1,1,0,0,0,1
2017-01-21 23:00:00,12.898,70.708,0.288,1.561,23,1,1,0,0,0,1
2017-01-22 00:00:00,12.982,69.032,0.2916,1.307,0,1,0,0,0,0,1
2017-01-22 01:00:00,13.145,65.547,0.2988,1.141,1,1,0,0,0,0,1
2017-01-22 02:00:00,12.947,67.268,0.2952,1.034,2,1,0,0,0,0,1
2017-01-22 03:00:00,12.602,67.113,0.2952,0.989,3,1,0,0,0,0,1
2017-01-22 04:00:00,12.542,65.43,0.2988,0.957,4,1,0,0,0,0,1
2017-01-22 05:00:00,12.317,66.547,0.2988,0.977,5,1,0,0,0,0,1
2017-01-22 06:00:00,12.27,67.678,0.2916,1.017,6,1,0,0,0,0,1
2017-01-22 07:00:00,12.397,64.992,0.2952,0.849,7,1,0,0,0,0,0
2017-01-22 08:00:00,12.032,66.982,0.2952,0.885,8,1,0,0,0,0,0
2017-01-22 09:00:00,12.303,64.885,0.2952,1.028,9,1,0,0,0,0,0
2017-01-22 10:00:00,12.747,65.142,0.2952,1.189,10,1,0,0,1,0,0
2017-01-22 11:00:00,13.365,61.757,0.306,1.299,11,1,0,0,1,0,0
2017-01-22 12:00:00,13.852,58.045,0.306,1.338,12,1,0,0,1,0,0
2017-01-22 13:00:00,13.468,61.702,0.306,1.375,13,1,0,0,1,0,0
2017-01-22 14:00:00,13.798,58.525,0.306,1.359,14,1,0,0,1,0,0
2017-01-22 15:00:00,13.937,56.12,0.3096,1.327,15,1,0,0,1,0,0
2017-01-22 16:00:00,13.78,57.117,0.2988,1.28,16,1,0,0,1,0,0
2017-01-22 17:00:00,13.798,57.077,0.3167999999999999,1.442,17,1,0,0,1,0,0
2017-01-22 18:00:00,13.507,57.853,0.3096,1.832,18,1,0,0,1,0,1
2017-01-22 19:00:00,13.127,60.912,0.3167999999999999,1.874,19,1,0,0,1,0,1
2017-01-22 20:00:00,12.675,63.855,0.3204,1.906,20,1,0,0,1,0,1
2017-01-22 21:00:00,12.275,65.12,0.3096,1.859,21,1,1,0,0,0,1
2017-01-22 22:00:00,11.768,65.803,0.3132,1.721,22,1,1,0,0,0,1
2017-01-22 23:00:00,10.507,71.942,0.3024,1.47,23,1,1,0,0,0,1
2017-01-23 00:00:00,9.403,78.7,0.2988,1.24,0,1,0,0,0,0,1
2017-01-23 01:00:00,9.217,81.15,0.2988,1.1,1,1,0,0,0,0,1
2017-01-23 02:00:00,9.108,80.083,0.3096,1.029,2,1,0,0,0,0,1
2017-01-23 03:00:00,8.605,81.1,0.3024,0.993,3,1,0,0,0,0,1
2017-01-23 04:00:00,9.703,77.25,0.3096,0.988,4,1,0,0,0,0,1
2017-01-23 05:00:00,10.04,75.983,0.3024,1.019,5,1,0,0,0,0,1
2017-01-23 06:00:00,10.103,76.367,0.3096,1.097,6,1,0,0,0,0,1
2017-01-23 07:00:00,9.568,78.3,0.3024,1.024,7,1,0,0,0,0,0
2017-01-23 08:00:00,8.948,81.983,0.2952,1.077,8,1,0,0,0,0,0
2017-01-23 09:00:00,9.157,82.2,0.3024,1.22,9,1,0,0,0,0,0
2017-01-23 10:00:00,11.317,77.733,0.3024,1.364,10,1,0,0,1,0,0
2017-01-23 11:00:00,13.043,71.55,0.2916,1.466,11,1,0,0,1,0,0
2017-01-23 12:00:00,13.883,66.083,0.2952,1.525,12,1,0,0,1,0,0
2017-01-23 13:00:00,14.2,63.997,0.2988,1.521,13,1,0,0,1,0,0
2017-01-23 14:00:00,14.477,59.153,0.3024,1.5,14,1,0,0,1,0,0
2017-01-23 15:00:00,14.42,56.132,0.306,1.469,15,1,0,0,1,0,0
2017-01-23 16:00:00,14.85,55.573,0.3024,1.455,16,1,0,0,1,0,0
2017-01-23 17:00:00,14.427,57.552,0.3096,1.626,17,1,0,0,1,0,0
2017-01-23 18:00:00,13.12,65.225,0.3024,1.962,18,1,0,0,1,0,1
2017-01-23 19:00:00,12.173,70.892,0.3096,1.966,19,1,0,0,1,0,1
2017-01-23 20:00:00,11.983,70.637,0.3132,1.966,20,1,0,0,1,0,1
2017-01-23 21:00:00,11.503,70.945,0.3204,1.905,21,1,1,0,0,0,1
2017-01-23 22:00:00,10.782,72.7,0.3096,1.737,22,1,1,0,0,0,1
2017-01-23 23:00:00,10.002,75.1,0.3096,1.487,23,1,1,0,0,0,1
2017-01-24 00:00:00,9.468,76.317,0.3024,1.266,0,1,0,0,0,0,1
2017-01-24 01:00:00,8.928,77.95,0.3024,1.115,1,1,0,0,0,0,1
2017-01-24 02:00:00,9.728,73.3,0.3024,1.043,2,1,0,0,0,0,1
2017-01-24 03:00:00,9.243,74.75,0.306,1.009,3,1,0,0,0,0,1
2017-01-24 04:00:00,9.99,74.317,0.324,1.0,4,1,0,0,0,0,1
2017-01-24 05:00:00,9.273,77.783,0.3096,1.038,5,1,0,0,0,0,1
2017-01-24 06:00:00,8.595,80.533,0.3132,1.111,6,1,0,0,0,0,1
2017-01-24 07:00:00,7.925,84.283,0.3167999999999999,1.007,7,1,0,0,0,0,0
2017-01-24 08:00:00,7.695,86.35,0.3132,1.071,8,1,0,0,0,0,0
2017-01-24 09:00:00,8.7,80.933,0.3167999999999999,1.225,9,1,0,0,0,0,0
2017-01-24 10:00:00,11.137,67.727,0.3096,1.324,10,1,0,0,1,0,0
2017-01-24 11:00:00,13.605,46.69,0.2988,1.365,11,1,0,0,1,0,0
2017-01-24 12:00:00,14.23,38.063,0.3167999999999999,1.414,12,1,0,0,1,0,0
2017-01-24 13:00:00,14.897,32.765,0.324,1.433,13,1,0,0,1,0,0
2017-01-24 14:00:00,15.548,31.768,0.3167999999999999,1.441,14,1,0,0,1,0,0
2017-01-24 15:00:00,16.012,30.617,0.3167999999999999,1.458,15,1,0,0,1,0,0
2017-01-24 16:00:00,16.4,30.77,0.3024,1.413,16,1,0,0,1,0,0
2017-01-24 17:00:00,15.055,35.75,0.2808,1.573,17,1,0,0,1,0,0
2017-01-24 18:00:00,12.768,44.423,0.288,1.939,18,1,0,0,1,0,1
2017-01-24 19:00:00,9.822,54.113,0.2808,1.924,19,1,0,0,1,0,1
2017-01-24 20:00:00,8.727,52.995,0.288,1.921,20,1,0,0,1,0,1
2017-01-24 21:00:00,8.302,60.277,0.3204,1.899,21,1,1,0,0,0,1
2017-01-24 22:00:00,7.666,62.838,0.3167999999999999,1.752,22,1,1,0,0,0,1
2017-01-24 23:00:00,6.479,69.195,0.3096,1.489,23,1,1,0,0,0,1
2017-01-25 00:00:00,5.511,74.1,0.306,1.267,0,1,0,0,0,0,1
2017-01-25 01:00:00,5.381,74.833,0.3132,1.118,1,1,0,0,0,0,1
2017-01-25 02:00:00,5.248,73.95,0.3204,1.036,2,1,0,0,0,0,1
2017-01-25 03:00:00,4.479,79.1,0.306,1.013,3,1,0,0,0,0,1
2017-01-25 04:00:00,4.117,79.367,0.3167999999999999,1.004,4,1,0,0,0,0,1
2017-01-25 05:00:00,3.602,81.85,0.3096,1.037,5,1,0,0,0,0,1
2017-01-25 06:00:00,3.662,79.217,0.3096,1.115,6,1,0,0,0,0,1
2017-01-25 07:00:00,3.897,78.567,1.0512,1.009,7,1,0,0,0,0,0
2017-01-25 08:00:00,3.962,77.5,6.6276,1.065,8,1,0,0,0,0,0
2017-01-25 09:00:00,4.644,75.4,17.6976,1.224,9,1,0,0,0,0,0
2017-01-25 10:00:00,6.978,68.663,17.6976,1.362,10,1,0,0,1,0,0
2017-01-25 11:00:00,9.425,62.298,17.694,1.462,11,1,0,0,1,0,0
2017-01-25 12:00:00,13.14,52.81,16.9848,1.5,12,1,0,0,1,0,0
2017-01-25 13:00:00,16.19,35.083,0.3132,1.502,13,1,0,0,1,0,0
2017-01-25 14:00:00,17.287,29.76,0.3132,1.482,14,1,0,0,1,0,0
2017-01-25 15:00:00,18.17,29.075,0.3096,1.455,15,1,0,0,1,0,0
2017-01-25 16:00:00,18.582,29.945,0.3096,1.415,16,1,0,0,1,0,0
2017-01-25 17:00:00,17.762,33.59,0.306,1.572,17,1,0,0,1,0,0
2017-01-25 18:00:00,16.27,39.417,0.3204,1.941,18,1,0,0,1,0,1
2017-01-25 19:00:00,14.865,51.675,0.3204,1.951,19,1,0,0,1,0,1
2017-01-25 20:00:00,13.048,64.463,0.3096,1.95,20,1,0,0,1,0,1
2017-01-25 21:00:00,11.477,64.747,0.3096,1.889,21,1,1,0,0,0,1
2017-01-25 22:00:00,10.168,69.7,0.3132,1.748,22,1,1,0,0,0,1
2017-01-25 23:00:00,9.358,71.313,0.3024,1.491,23,1,1,0,0,0,1
2017-01-26 00:00:00,8.433,77.017,0.3096,1.273,0,1,0,0,0,0,1
2017-01-26 01:00:00,7.98,78.917,0.306,1.128,1,1,0,0,0,0,1
2017-01-26 02:00:00,7.642,77.417,0.3096,1.048,2,1,0,0,0,0,1
2017-01-26 03:00:00,7.277,78.05,0.3024,1.017,3,1,0,0,0,0,1
2017-01-26 04:00:00,7.238,77.517,0.3096,1.003,4,1,0,0,0,0,1
2017-01-26 05:00:00,6.835,78.25,0.2988,1.044,5,1,0,0,0,0,1
2017-01-26 06:00:00,6.466,82.95,0.3132,1.104,6,1,0,0,0,0,1
2017-01-26 07:00:00,6.437,78.067,0.306,1.005,7,1,0,0,0,0,0
2017-01-26 08:00:00,6.064,81.533,0.3096,1.061,8,1,0,0,0,0,0
2017-01-26 09:00:00,6.466,80.75,0.3096,1.23,9,1,0,0,0,0,0
2017-01-26 10:00:00,8.483,77.3,0.3132,1.374,10,1,0,0,1,0,0
2017-01-26 11:00:00,11.913,66.91,0.3132,1.481,11,1,0,0,1,0,0
2017-01-26 12:00:00,15.435,54.33,0.3132,1.517,12,1,0,0,1,0,0
2017-01-26 13:00:00,17.188,46.795,0.3132,1.505,13,1,0,0,1,0,0
2017-01-26 14:00:00,18.095,44.975,0.3132,1.479,14,1,0,0,1,0,0
2017-01-26 15:00:00,18.58,43.845,0.3024,1.489,15,1,0,0,1,0,0
2017-01-26 16:00:00,18.015,44.525,0.2952,1.493,16,1,0,0,1,0,0
2017-01-26 17:00:00,16.815,48.978,0.2844,1.651,17,1,0,0,1,0,0
2017-01-26 18:00:00,15.092,56.347,0.3096,1.984,18,1,0,0,1,0,1
2017-01-26 19:00:00,13.0,63.345,0.2736,1.979,19,1,0,0,1,0,1
2017-01-26 20:00:00,12.512,71.498,0.2952,1.981,20,1,0,0,1,0,1
2017-01-26 21:00:00,12.217,76.867,0.3167999999999999,1.898,21,1,1,0,0,0,1
2017-01-26 22:00:00,10.792,80.533,0.3132,1.74,22,1,1,0,0,0,1
2017-01-26 23:00:00,10.313,82.45,0.3096,1.509,23,1,1,0,0,0,1
2017-01-27 00:00:00,9.458,83.683,0.3132,1.277,0,1,0,0,0,0,1
2017-01-27 01:00:00,8.907,84.983,0.3132,1.128,1,1,0,0,0,0,1
2017-01-27 02:00:00,8.337,86.05,0.3167999999999999,1.053,2,1,0,0,0,0,1
2017-01-27 03:00:00,8.167,86.383,0.3204,1.014,3,1,0,0,0,0,1
2017-01-27 04:00:00,7.803,86.233,0.3204,1.002,4,1,0,0,0,0,1
2017-01-27 05:00:00,7.45,86.65,0.3096,1.035,5,1,0,0,0,0,1
